run_id,start_seconds,end_seconds
wide-researcher-1786008668-6f978144d488,1.838,22.671
deep-researcher-1786008668-626ad325551f,1.847,72.563
data-analyst-1786008668-9cb0867ca005,1.915,55.207
reviewer-1786008668-a6ba43396539,1.927,65.222
wide-researcher-1786008668-fd3c3614adf0,1.955,22.729
deep-researcher-1786008668-209d38f5560f,1.968,72.547
data-analyst-1786008668-1693bfbd7524,1.980,55.415
reviewer-1786008668-97b1ef5e4195,1.989,51.995
wide-researcher-1786008668-c9ba34dddef0,2.013,43.521
deep-researcher-1786008668-c5a7433afb90,2.027,72.664
data-analyst-1786008668-5b9509479af4,2.036,55.737
reviewer-1786008668-bf6fb3c9b0e0,2.046,65.279
wide-researcher-1786008669-09c92cc649bf,2.071,43.602
deep-researcher-1786008669-cf7fb4266c2d,2.081,22.817
data-analyst-1786008669-94c9b8be8a86,2.091,51.129
reviewer-1786008669-99286b8ac696,2.101,65.336
wide-researcher-1786008669-32219b28dfd7,2.128,69.157
deep-researcher-1786008669-84a6d55f86de,2.143,22.907
data-analyst-1786008669-08363cbb36af,2.149,55.666
reviewer-1786008669-feb4699fe23c,2.167,52.206
wide-researcher-1786008669-9a86afed3857,2.192,66.139
deep-researcher-1786008669-d139e70585bf,2.203,22.957
data-analyst-1786008669-d03839c2e695,2.217,51.146
reviewer-1786008669-65ace7e6da07,2.227,52.075
wide-researcher-1786008669-9339fb4729fd,2.246,43.742
deep-researcher-1786008669-876f9dcbf1a8,2.255,23.093
data-analyst-1786008669-cb3dc248fd6c,2.265,56.015
reviewer-1786008669-71246457fd9b,2.275,52.157
wide-researcher-1786008669-8dbeaab08b2b,2.299,23.141
deep-researcher-1786008669-5e714e86c2bf,2.309,23.077
data-analyst-1786008669-a66ff44b7ae8,2.319,56.284
reviewer-1786008669-3f14ade1a7d6,2.329,65.418
wide-researcher-1786008669-675df4dcf07a,2.353,68.256
deep-researcher-1786008669-14bb5e3146ee,2.363,23.338
data-analyst-1786008669-107c06717543,2.373,51.807
reviewer-1786008669-8d5cac6a265e,2.383,52.289
wide-researcher-1786008669-c99c0c944da0,2.408,23.279
deep-researcher-1786008669-4be9d2375a54,2.422,72.836
data-analyst-1786008669-b2fe98ee3bee,2.431,57.524
reviewer-1786008669-dcad133e01c7,2.440,65.578
wide-researcher-1786008669-b4d667be5b6c,2.465,23.212
deep-researcher-1786008669-4cd09c7584ca,2.474,23.248
data-analyst-1786008669-04888c998f45,2.483,51.826
reviewer-1786008669-37137c03b0de,2.493,65.562
wide-researcher-1786008669-72cad18f8632,2.518,23.382
deep-researcher-1786008669-b6d6d743c9f6,2.527,72.816
data-analyst-1786008669-876a4e10b067,2.537,56.895
reviewer-1786008669-d3fd53e8f125,2.547,52.325
wide-researcher-1786008669-60a1b4e517c3,2.572,68.313
deep-researcher-1786008669-eda60c0ae277,2.582,23.656
data-analyst-1786008669-d1deb0cd5f71,2.592,51.290
reviewer-1786008669-3fb6358c8380,2.602,65.530
wide-researcher-1786008669-9708c718ae4b,2.627,23.481
deep-researcher-1786008669-18483893254a,2.637,72.910
data-analyst-1786008669-1a43f6d824c9,2.647,57.127
reviewer-1786008669-d9c996f7a078,2.657,65.594
wide-researcher-1786008669-92ba260db243,2.682,23.712
deep-researcher-1786008669-e9036813bc0d,2.692,23.770
data-analyst-1786008669-919ffddb889a,2.702,51.360
reviewer-1786008669-6463bacca171,2.712,65.644
wide-researcher-1786008669-a5cdde6e0da7,2.737,68.385
deep-researcher-1786008669-d533ca09b99b,2.747,44.334
data-analyst-1786008669-e7c36876d2d7,2.757,51.863
reviewer-1786008669-8065e668c469,2.767,65.662
wide-researcher-1786008669-7046456acbfd,2.786,23.929
