run_id,start_seconds,end_seconds
wide-researcher-1786008231-57e05167dddc,1.835,58.716
reviewer-1786008231-a919d9d3299f,1.844,71.813
deep-researcher-1786008231-2c0018be23d9,1.927,89.149
data-analyst-1786008231-d710ed21da78,1.939,70.318
wide-researcher-1786008231-54e54e21e216,1.947,73.353
reviewer-1786008231-b8dce62b315d,1.955,56.956
deep-researcher-1786008231-47691ed0888a,1.983,32.278
data-analyst-1786008231-906d51fa0355,1.991,59.896
wide-researcher-1786008231-741e2ef0c1b6,2.003,71.932
reviewer-1786008231-276271911bca,2.011,72.963
deep-researcher-1786008231-6b4a91164200,2.034,34.369
data-analyst-1786008231-e44f815621ed,2.049,72.343
wide-researcher-1786008231-861121047b95,2.058,61.123
reviewer-1786008231-bec8c29b39d9,2.068,74.171
deep-researcher-1786008231-fce88c51776b,2.098,33.905
data-analyst-1786008231-36d4a4c36e97,2.108,71.527
wide-researcher-1786008231-627908ede8ca,2.118,34.141
reviewer-1786008231-f03af6ba9392,2.128,73.928
deep-researcher-1786008231-69769330a67d,2.152,86.282
data-analyst-1786008231-5423e3e17665,2.164,59.913
wide-researcher-1786008231-40ba72440eca,2.174,33.115
reviewer-1786008231-5d167394bd1c,2.183,75.297
deep-researcher-1786008231-706b66fcdca3,2.206,33.753
data-analyst-1786008231-a2ed797dc1de,2.214,58.908
wide-researcher-1786008231-93fb4ef8a4b8,2.223,32.364
reviewer-1786008231-bfe647243aa4,2.235,60.765
deep-researcher-1786008231-8199cb3d364c,2.258,35.118
data-analyst-1786008231-249a0608e4a2,2.266,72.450
wide-researcher-1786008231-49062738335e,2.274,33.694
reviewer-1786008231-07a2584ec305,2.284,74.294
deep-researcher-1786008231-90ed0951785a,2.304,81.622
data-analyst-1786008231-79b9e585fd4d,2.312,72.245
wide-researcher-1786008231-d3db5a247e3b,2.322,33.274
reviewer-1786008231-80bc1a789145,2.332,60.040
deep-researcher-1786008231-69cc55db33c0,2.358,55.418
data-analyst-1786008231-631f0441edfc,2.372,63.319
wide-researcher-1786008231-bab78dc4b299,2.384,75.000
reviewer-1786008231-453fced344a9,2.399,70.446
deep-researcher-1786008231-14db4521c000,2.429,75.417
data-analyst-1786008231-41307314f392,2.439,71.395
wide-researcher-1786008231-249201f01e7f,2.449,32.985
reviewer-1786008231-a085c8092a42,2.459,81.507
deep-researcher-1786008231-2d128b222d26,2.484,97.433
data-analyst-1786008231-826906dadc73,2.493,74.010
wide-researcher-1786008231-096a9cf1102b,2.503,35.684
reviewer-1786008231-2575dc99e729,2.513,71.796
deep-researcher-1786008231-8f5ad0e9672f,2.538,82.586
data-analyst-1786008231-fca48161072a,2.548,70.886
wide-researcher-1786008231-f78962bba45d,2.558,73.387
reviewer-1786008231-021f300a564c,2.568,71.742
deep-researcher-1786008231-4af63036dc15,2.594,33.128
data-analyst-1786008231-720177f6fdb0,2.604,74.508
wide-researcher-1786008231-5d0505196e04,2.614,58.030
reviewer-1786008231-9c6673b9ae39,2.624,81.857
deep-researcher-1786008232-8ee5ba79f0fd,2.649,87.922
data-analyst-1786008232-03e4de219efd,2.660,60.473
wide-researcher-1786008232-55210c5f6abc,2.674,33.780
reviewer-1786008232-f6745793f3ba,2.683,79.188
deep-researcher-1786008232-e2bda0766a27,2.708,84.776
data-analyst-1786008232-9fa0520aba2d,2.718,71.997
wide-researcher-1786008232-3b123a276e6c,2.728,32.811
reviewer-1786008232-75753ae0448c,2.738,70.478
deep-researcher-1786008232-a7554c3f3574,2.763,51.310
data-analyst-1786008232-299a5ecee45c,2.772,74.135
wide-researcher-1786008232-07cce159565a,2.781,33.073
reviewer-1786008232-271f33d45f74,2.791,70.601
deep-researcher-1786008232-24a9c1e9ab58,2.811,83.837
data-analyst-1786008232-ab25bdc8117a,2.826,59.843
wide-researcher-1786008232-2a8c98a0a50a,2.837,70.286
reviewer-1786008232-a9bd4278abdd,2.847,71.090
deep-researcher-1786008232-81cb52ab52e6,2.868,88.780
data-analyst-1786008232-e8f38c5d02ec,2.882,72.261
wide-researcher-1786008232-11bf71840209,2.892,73.269
reviewer-1786008232-08fc0764bade,2.902,66.431
deep-researcher-1786008232-d98aefe02ec0,2.927,53.129
data-analyst-1786008232-83e6ec4d87a8,2.936,72.752
wide-researcher-1786008232-18a26f00e4bb,2.946,80.928
reviewer-1786008232-e8e804f7e173,2.956,80.706
deep-researcher-1786008232-3ad69d48fe11,2.981,51.118
data-analyst-1786008232-134bfb697a55,2.991,70.530
wide-researcher-1786008232-0a8addf7a028,3.002,73.557
reviewer-1786008232-7d826be5265f,3.017,76.636
deep-researcher-1786008232-2cb2efa77aab,3.043,30.256
data-analyst-1786008232-c9cf4133ddd8,3.052,71.073
wide-researcher-1786008232-ba6e765898e5,3.062,36.563
reviewer-1786008232-de8e9a084e4d,3.071,81.439
deep-researcher-1786008232-35851220c6aa,3.096,33.289
data-analyst-1786008232-b0fc56b8443c,3.106,71.445
wide-researcher-1786008232-a135771a314e,3.116,74.083
reviewer-1786008232-16d2ead87122,3.126,78.037
deep-researcher-1786008232-8813ae6d464f,3.151,33.457
data-analyst-1786008232-ba13e1682af9,3.161,75.228
wide-researcher-1786008232-708639fb7310,3.171,49.236
reviewer-1786008232-88c7274e5055,3.181,60.122
deep-researcher-1786008232-5096f6764886,3.208,85.304
data-analyst-1786008232-111c3466886d,3.214,72.571
wide-researcher-1786008232-35126ee65ceb,3.228,32.698
reviewer-1786008232-b888962a4744,3.239,78.075
deep-researcher-1786008232-8762598594e8,3.265,32.886
data-analyst-1786008232-63bfcba5ac94,3.275,60.491
wide-researcher-1786008232-b8165a6b9845,3.287,80.876
reviewer-1786008232-335116f1edcb,3.301,73.680
deep-researcher-1786008232-0ca3aaf59a1f,3.324,32.215
data-analyst-1786008232-6ee25e808036,3.337,70.366
wide-researcher-1786008232-3e99afa09424,3.347,32.185
reviewer-1786008232-25ab690987a0,3.357,73.318
deep-researcher-1786008232-52ff50230972,3.382,82.099
data-analyst-1786008232-8717e02e0560,3.392,71.461
wide-researcher-1786008232-f1d23d371353,3.402,32.200
reviewer-1786008232-1876f5148a7d,3.412,77.428
deep-researcher-1786008232-7ecaa0f1b869,3.437,33.485
data-analyst-1786008232-12dde8b92529,3.447,74.397
wide-researcher-1786008232-cdf427a223eb,3.456,73.141
reviewer-1786008232-59adb7fb50cf,3.465,70.804
deep-researcher-1786008232-aca91ce85d90,3.489,79.206
data-analyst-1786008232-3e0fad0fac76,3.498,56.516
wide-researcher-1786008232-fb61a3f54e30,3.513,72.807
reviewer-1786008232-140318f933be,3.523,82.515
