run_id,start_seconds,end_seconds
wide-researcher-1786008379-d051ee047a66,1.842,33.834
reviewer-1786008379-0de7cd289e0f,1.852,69.986
data-analyst-1786008379-1dc8cd949281,1.942,55.807
deep-researcher-1786008379-45f173a17b1f,1.954,59.886
wide-researcher-1786008379-5844b1a239da,1.967,33.066
reviewer-1786008379-c872ed771cf1,1.975,71.606
data-analyst-1786008379-fcea5985ebc0,2.001,70.358
deep-researcher-1786008379-fc7d0b707800,2.015,81.070
wide-researcher-1786008379-e0766a7b4897,2.030,33.110
reviewer-1786008379-4760a353a14c,2.039,79.438
data-analyst-1786008379-837c662f57c5,2.066,73.388
deep-researcher-1786008379-a40e9d2cf04d,2.076,39.116
wide-researcher-1786008379-5bb05ccb3ac7,2.086,35.344
reviewer-1786008379-874707ce60a9,2.096,72.900
data-analyst-1786008379-ab07847590e8,2.121,68.692
deep-researcher-1786008379-f345e020b575,2.131,83.258
wide-researcher-1786008379-223ab207ebfb,2.141,75.462
reviewer-1786008379-ee63c9f289e5,2.151,69.670
data-analyst-1786008379-8edb15412f57,2.175,74.567
deep-researcher-1786008379-d14f1678dc60,2.190,32.364
wide-researcher-1786008379-5a663177fd99,2.200,34.067
reviewer-1786008379-a18d112c87f1,2.214,72.864
data-analyst-1786008379-b72dfc2afa96,2.233,56.319
deep-researcher-1786008379-1fa93324f651,2.243,32.742
wide-researcher-1786008379-704fc8afef22,2.253,32.784
reviewer-1786008379-48a6ac271605,2.263,60.420
data-analyst-1786008379-4600c156d9a6,2.283,58.690
deep-researcher-1786008379-3f9487953359,2.293,52.876
wide-researcher-1786008379-4d6341185882,2.303,33.763
reviewer-1786008379-0da6a1ea9744,2.313,69.495
data-analyst-1786008379-2f587a12b028,2.333,71.622
deep-researcher-1786008379-66cde4118b7f,2.348,32.650
wide-researcher-1786008379-5c0c1a3226f1,2.359,33.482
reviewer-1786008379-72b2ea3a88c3,2.369,71.034
data-analyst-1786008379-011b168e27a3,2.392,73.227
deep-researcher-1786008379-91ab4d33119e,2.403,82.698
wide-researcher-1786008379-a4ada718aaa4,2.413,33.330
reviewer-1786008379-15b434ed9e78,2.423,80.196
data-analyst-1786008379-be541ff040aa,2.448,60.681
deep-researcher-1786008379-874a58289786,2.458,32.395
wide-researcher-1786008379-8c372232de14,2.468,32.350
reviewer-1786008379-545363e560fb,2.478,79.701
data-analyst-1786008379-283e95b8df87,2.503,57.838
deep-researcher-1786008379-880c5bcd4d5b,2.513,33.024
wide-researcher-1786008379-3c56731fb078,2.523,32.320
reviewer-1786008379-90379c31a3f3,2.533,80.325
data-analyst-1786008379-be63f9155c86,2.558,54.547
deep-researcher-1786008379-0b725536e504,2.568,33.964
wide-researcher-1786008379-4ec672e4245b,2.578,33.546
reviewer-1786008379-e8ccec9d80a3,2.588,74.825
data-analyst-1786008379-9e48c9852c47,2.614,59.657
deep-researcher-1786008379-5e4a426a6b74,2.625,81.213
wide-researcher-1786008379-b28fc54273bc,2.635,32.292
reviewer-1786008379-52f862c4b1fc,2.646,69.729
data-analyst-1786008379-a7c31c871822,2.671,63.886
deep-researcher-1786008379-d15f8eb44a5a,2.681,81.149
wide-researcher-1786008379-2b711b04e428,2.691,78.081
reviewer-1786008380-e3405f8588e8,2.701,80.716
data-analyst-1786008380-ac9f3b1b8ba6,2.726,73.372
deep-researcher-1786008380-b3b55f9bc9fe,2.736,34.513
