run_id,start_seconds,end_seconds
wide-researcher-1786007102-967595289764,1.831,198.679
deep-researcher-1786007102-658a76a571d0,1.840,212.730
reviewer-1786007102-1f75bb33baa4,1.919,242.088
data-analyst-1786007102-1fa9dd5c8217,1.949,140.681
wide-researcher-1786007102-94b674b08bb1,1.961,115.671
deep-researcher-1786007102-67faf45363c2,1.969,114.618
reviewer-1786007102-90152bcdf299,1.977,236.576
data-analyst-1786007102-971abbcc8952,2.002,212.661
wide-researcher-1786007102-13fbebbfaed1,2.010,79.358
deep-researcher-1786007102-2ddd2a95e92a,2.018,115.351
reviewer-1786007102-bc18aafaa48f,2.026,246.001
data-analyst-1786007102-6b8d0c2d3439,2.051,247.522
wide-researcher-1786007102-40da1c67fb49,2.060,213.611
deep-researcher-1786007102-53609cf7d1a3,2.069,47.369
reviewer-1786007102-5054a57f3f14,2.079,246.316
data-analyst-1786007102-4a1b3d914793,2.104,246.679
wide-researcher-1786007102-2d45ca12ce24,2.116,235.070
deep-researcher-1786007102-0c957addf801,2.131,64.148
reviewer-1786007102-47704dbd4346,2.140,203.495
data-analyst-1786007102-6616861d8142,2.167,232.349
wide-researcher-1786007102-3aa3bf96cb30,2.178,221.145
deep-researcher-1786007102-6d92c48b5589,2.188,105.002
reviewer-1786007102-2515048bef05,2.198,205.669
data-analyst-1786007102-e81e423a370f,2.221,248.522
wide-researcher-1786007102-cc0824ef29f0,2.229,224.348
deep-researcher-1786007102-4a8a7d743e1b,2.238,242.333
reviewer-1786007102-d79630554956,2.248,208.080
data-analyst-1786007102-ff5c1293b92b,2.269,246.812
wide-researcher-1786007102-629e98df557e,2.283,127.152
deep-researcher-1786007102-6f2c9fff23ac,2.293,135.976
reviewer-1786007102-186dc6699c8a,2.299,242.667
data-analyst-1786007102-c70973828d9b,2.328,114.329
wide-researcher-1786007102-103a81cfc6d8,2.342,243.375
deep-researcher-1786007102-134ecf2cb368,2.352,122.086
reviewer-1786007102-7c210ce78951,2.362,203.079
data-analyst-1786007102-935cba24f48d,2.387,242.388
wide-researcher-1786007102-57eb93c8dd8a,2.396,120.114
deep-researcher-1786007102-46119d028824,2.411,105.385
reviewer-1786007102-2d0623926635,2.421,230.045
data-analyst-1786007102-09c910c49873,2.446,236.146
wide-researcher-1786007102-738f41466bb6,2.456,76.562
deep-researcher-1786007102-c15134a72524,2.467,128.205
reviewer-1786007102-2d303d74d1f9,2.477,179.339
data-analyst-1786007102-34fe4cd39ca8,2.503,240.202
wide-researcher-1786007102-ef590a1d18a3,2.514,92.596
deep-researcher-1786007102-0facd40c1a71,2.525,129.792
reviewer-1786007102-717fe269eb12,2.539,225.654
data-analyst-1786007102-7784c30c7a3e,2.569,208.065
wide-researcher-1786007102-2a2ec9f831fa,2.579,175.269
deep-researcher-1786007102-4b454f45ab28,2.589,105.618
reviewer-1786007102-2c1a4db0959d,2.600,213.138
data-analyst-1786007102-0ff78ca6b065,2.625,238.638
wide-researcher-1786007102-baea140707f8,2.635,94.843
deep-researcher-1786007102-5b2eb7d8a0dc,2.646,228.384
reviewer-1786007102-9f29d2bb6f2d,2.656,203.042
data-analyst-1786007102-04a3092e6b57,2.682,246.467
wide-researcher-1786007102-5b0032be66d6,2.692,153.530
deep-researcher-1786007102-93c97dcd5fa0,2.703,100.762
reviewer-1786007102-1b7c009465c4,2.714,251.588
data-analyst-1786007102-5ea292197f36,2.740,173.809
wide-researcher-1786007102-eba49cac08fd,2.750,184.082
deep-researcher-1786007102-12d2772d4a39,2.759,66.444
reviewer-1786007102-cd1a106d1568,2.769,248.539
data-analyst-1786007102-9d111081a3ef,2.789,215.899
wide-researcher-1786007102-d67376103074,2.799,216.634
deep-researcher-1786007102-a7da36dc5adb,2.810,104.938
reviewer-1786007103-82d908d1ec8e,2.821,211.676
data-analyst-1786007103-2071eda4dfc8,2.846,237.765
wide-researcher-1786007103-9969cef04ff8,2.852,143.787
deep-researcher-1786007103-2a491ef61148,2.867,90.584
reviewer-1786007103-bc379172465f,2.875,203.789
data-analyst-1786007103-17ec276d5d56,2.904,235.608
wide-researcher-1786007103-04fd93136ca4,2.923,88.060
deep-researcher-1786007103-28acea17377a,2.935,125.836
reviewer-1786007103-fd02134543de,2.950,190.831
data-analyst-1786007103-c1184dc5cc99,2.982,175.691
wide-researcher-1786007103-0ecd9ff1fbbf,2.992,115.305
deep-researcher-1786007103-b2e5882e4b42,3.003,72.836
reviewer-1786007103-b5d66f4c1921,3.014,186.069
data-analyst-1786007103-243a58b45adf,3.041,240.423
wide-researcher-1786007103-177d25920ccd,3.051,174.764
deep-researcher-1786007103-ba3203ab719a,3.062,127.424
reviewer-1786007103-735b9e33bc02,3.072,224.661
data-analyst-1786007103-ccf2e6a6a533,3.095,234.876
wide-researcher-1786007103-3092910c36af,3.105,105.414
deep-researcher-1786007103-c20bcf8cbbcc,3.115,186.295
reviewer-1786007103-8e819e025453,3.125,225.786
data-analyst-1786007103-4b9e0a57b08a,3.150,153.430
wide-researcher-1786007103-2f2b3d849a36,3.161,189.278
deep-researcher-1786007103-4bc332166339,3.168,113.526
reviewer-1786007103-4a37815dcffc,3.182,254.445
data-analyst-1786007103-788526c8d9ad,3.204,220.162
wide-researcher-1786007103-015b7cafe2d2,3.219,111.977
deep-researcher-1786007103-b03d7fb0a644,3.230,144.879
reviewer-1786007103-d54ac476880a,3.240,243.445
data-analyst-1786007103-e8c4fa8d5376,3.266,242.991
wide-researcher-1786007103-81a8abc5f8ce,3.276,103.710
deep-researcher-1786007103-18bd9a5d2709,3.286,131.888
reviewer-1786007103-d3de2f84a566,3.296,237.594
data-analyst-1786007103-9ff082ee6a45,3.317,185.858
wide-researcher-1786007103-9050f9ff2029,3.327,171.610
deep-researcher-1786007103-912132608b5d,3.342,122.024
reviewer-1786007103-a88f086997ef,3.353,234.927
data-analyst-1786007103-528be65bcc60,3.378,173.986
wide-researcher-1786007103-faabfd6292da,3.388,107.696
deep-researcher-1786007103-ec22010784ab,3.399,262.100
reviewer-1786007103-b9347ef52865,3.410,258.782
data-analyst-1786007103-6dd83182b332,3.437,228.516
wide-researcher-1786007103-61b47960dcbd,3.448,155.932
deep-researcher-1786007103-40013cba9439,3.458,107.411
reviewer-1786007103-453bd0c0d98c,3.468,254.237
data-analyst-1786007103-84e1b6e0716a,3.493,191.387
wide-researcher-1786007103-5d9569275533,3.503,76.113
deep-researcher-1786007103-41a93907b358,3.513,131.843
reviewer-1786007103-03096240b931,3.527,215.976
data-analyst-1786007103-51b4bf93ffc7,3.553,221.962
wide-researcher-1786007103-2bc4011c86e1,3.563,130.023
deep-researcher-1786007103-3ae61afaab64,3.573,85.122
reviewer-1786007103-f2db7506f28a,3.583,196.432
data-analyst-1786007103-c64d48d51f8b,3.608,178.109
wide-researcher-1786007103-72b18e775002,3.618,121.718
deep-researcher-1786007103-d0c6579741d0,3.628,112.367
reviewer-1786007103-c6eef65226aa,3.637,239.939
data-analyst-1786007103-1b80c049b300,3.662,177.537
wide-researcher-1786007103-11f5f4cd451f,3.672,168.099
deep-researcher-1786007103-1e46dde5df7d,3.682,227.906
reviewer-1786007103-4cc4e1ff718b,3.692,245.633
data-analyst-1786007103-9cbb637ee914,3.717,239.800
wide-researcher-1786007103-c8c21b634db8,3.727,216.979
