elapsed_seconds,timestamp,cpu_percent,rss_mb,pss_mb,uss_mb,lazy_free_mb,live_mb,active_runs
0.022,2026-08-05T17:25:25,0.00,18.562,,,0.000,8.501,0
0.576,2026-08-05T17:25:26,0.00,18.562,,,0.000,8.501,0
1.106,2026-08-05T17:25:26,0.00,18.562,,,0.000,8.501,0
1.651,2026-08-05T17:25:27,0.00,18.562,,,0.000,8.501,0
2.190,2026-08-05T17:25:28,0.51,37.250,,,0.000,24.000,10
2.742,2026-08-05T17:25:28,0.00,37.234,,,0.000,24.000,10
3.290,2026-08-05T17:25:29,0.00,37.234,,,0.000,24.000,10
3.827,2026-08-05T17:25:29,0.42,42.156,,,0.031,26.969,10
4.364,2026-08-05T17:25:30,0.00,42.156,,,0.031,26.969,10
4.902,2026-08-05T17:25:30,0.17,42.781,,,1.719,25.281,10
5.428,2026-08-05T17:25:31,0.23,43.469,,,1.719,25.281,10
5.967,2026-08-05T17:25:31,0.00,43.469,,,1.719,25.281,10
6.493,2026-08-05T17:25:32,0.30,44.625,,,1.781,26.219,10
7.036,2026-08-05T17:25:32,0.01,44.625,,,1.781,26.219,10
7.590,2026-08-05T17:25:33,0.00,44.625,,,1.781,26.219,10
8.127,2026-08-05T17:25:33,0.61,45.344,,,2.000,26.000,10
8.662,2026-08-05T17:25:34,0.00,45.344,,,2.000,26.000,10
9.217,2026-08-05T17:25:35,0.00,45.344,,,2.000,26.000,10
9.769,2026-08-05T17:25:35,0.19,45.422,,,1.891,27.109,10
10.314,2026-08-05T17:25:36,0.00,45.422,,,1.891,27.109,10
10.865,2026-08-05T17:25:36,0.00,45.422,,,2.078,26.922,10
11.418,2026-08-05T17:25:37,0.34,45.703,,,1.734,27.266,10
11.970,2026-08-05T17:25:37,0.00,45.703,,,1.734,27.266,10
12.513,2026-08-05T17:25:38,0.33,45.953,,,1.594,27.406,10
13.044,2026-08-05T17:25:38,0.05,45.953,,,1.594,27.406,10
13.595,2026-08-05T17:25:39,0.00,45.953,,,1.594,27.406,10
14.128,2026-08-05T17:25:39,0.33,46.422,,,1.547,28.453,10
14.680,2026-08-05T17:25:40,0.00,46.422,,,1.547,28.453,10
15.220,2026-08-05T17:25:41,0.00,46.422,,,1.547,28.453,10
15.772,2026-08-05T17:25:41,0.66,47.484,,,0.953,31.047,13
16.316,2026-08-05T17:25:42,0.00,47.484,,,0.953,31.047,13
16.867,2026-08-05T17:25:42,0.00,47.484,,,0.953,31.047,13
17.411,2026-08-05T17:25:43,0.44,48.141,,,0.953,31.047,13
17.954,2026-08-05T17:25:43,0.00,48.141,,,0.953,31.047,13
18.500,2026-08-05T17:25:44,0.47,48.422,,,0.969,32.031,9
19.057,2026-08-05T17:25:44,0.24,48.531,,,0.969,32.031,6
19.604,2026-08-05T17:25:45,0.00,48.531,,,0.969,32.031,6
20.157,2026-08-05T17:25:45,0.57,48.641,,,1.031,31.969,6
20.706,2026-08-05T17:25:46,0.00,48.641,,,1.031,31.969,6
21.259,2026-08-05T17:25:47,0.00,48.641,,,1.031,31.969,6
21.813,2026-08-05T17:25:47,0.39,48.719,,,1.031,31.969,6
22.360,2026-08-05T17:25:48,0.00,48.719,,,1.031,31.969,6
22.915,2026-08-05T17:25:48,0.00,48.719,,,1.031,31.969,6
23.453,2026-08-05T17:25:49,0.16,48.859,,,1.031,31.969,5
24.003,2026-08-05T17:25:49,0.00,48.859,,,1.031,31.969,5
24.553,2026-08-05T17:25:50,0.34,49.203,,,1.094,31.906,5
25.105,2026-08-05T17:25:50,0.05,49.203,,,1.094,31.906,5
25.643,2026-08-05T17:25:51,0.00,49.203,,,1.094,31.906,5
26.188,2026-08-05T17:25:52,0.31,49.297,,,1.094,31.906,5
26.738,2026-08-05T17:25:52,0.00,49.297,,,1.094,31.906,5
27.287,2026-08-05T17:25:53,0.00,49.297,,,1.094,31.906,5
27.836,2026-08-05T17:25:53,0.42,49.391,,,1.094,31.906,5
28.386,2026-08-05T17:25:54,0.00,49.391,,,1.094,31.906,5
28.940,2026-08-05T17:25:54,0.00,49.391,,,1.094,31.906,5
29.497,2026-08-05T17:25:55,0.16,49.578,,,1.109,31.891,5
30.048,2026-08-05T17:25:55,0.00,49.578,,,1.109,31.891,5
30.589,2026-08-05T17:25:56,0.51,49.703,,,1.109,32.891,5
31.141,2026-08-05T17:25:56,0.01,49.703,,,1.109,32.891,5
31.691,2026-08-05T17:25:57,0.00,49.703,,,1.109,32.891,5
32.242,2026-08-05T17:25:58,0.16,49.812,,,1.188,32.812,5
32.793,2026-08-05T17:25:58,0.00,49.812,,,1.188,32.812,5
33.346,2026-08-05T17:25:59,0.00,49.812,,,1.188,32.812,5
33.900,2026-08-05T17:25:59,0.51,49.953,,,1.062,32.938,5
34.452,2026-08-05T17:26:00,0.00,49.953,,,1.062,32.938,5
34.997,2026-08-05T17:26:00,0.00,49.953,,,1.078,32.922,5
35.554,2026-08-05T17:26:01,0.11,50.062,,,1.078,32.922,4
36.101,2026-08-05T17:26:01,0.00,50.062,,,1.078,32.922,4
36.652,2026-08-05T17:26:02,0.19,50.156,,,1.328,32.672,3
37.205,2026-08-05T17:26:03,0.00,50.156,,,1.328,32.672,3
37.756,2026-08-05T17:26:03,0.00,50.156,,,1.328,32.672,3
38.309,2026-08-05T17:26:04,0.19,50.156,,,1.391,32.609,3
38.863,2026-08-05T17:26:04,0.00,50.156,,,1.391,32.609,3
39.412,2026-08-05T17:26:05,0.00,50.156,,,1.391,32.609,3
39.965,2026-08-05T17:26:05,0.23,50.156,,,1.266,32.734,2
40.506,2026-08-05T17:26:06,0.00,50.156,,,1.266,32.734,2
41.054,2026-08-05T17:26:06,0.09,50.156,,,1.484,32.516,2
41.606,2026-08-05T17:26:07,0.06,50.172,,,1.484,32.516,2
42.160,2026-08-05T17:26:07,0.00,50.172,,,1.484,32.516,2
42.701,2026-08-05T17:26:08,0.23,50.172,,,1.438,32.562,2
43.261,2026-08-05T17:26:09,0.00,50.172,,,1.438,32.562,2
43.816,2026-08-05T17:26:09,0.00,50.172,,,1.438,32.562,2
44.356,2026-08-05T17:26:10,0.27,50.172,,,1.375,32.625,2
44.902,2026-08-05T17:26:10,0.00,50.172,,,1.375,32.625,2
45.455,2026-08-05T17:26:11,0.00,50.172,,,1.375,32.625,2
45.998,2026-08-05T17:26:11,0.15,50.219,,,1.469,32.531,1
46.538,2026-08-05T17:26:12,0.00,50.219,,,1.469,32.531,1
47.088,2026-08-05T17:26:12,0.10,50.219,,,1.438,32.562,1
47.640,2026-08-05T17:26:13,0.03,50.219,,,1.438,32.562,1
48.191,2026-08-05T17:26:14,0.00,50.219,,,1.438,32.562,1
48.737,2026-08-05T17:26:14,0.03,50.219,,,1.484,32.516,1
49.286,2026-08-05T17:26:15,0.00,50.219,,,1.484,32.516,1
49.842,2026-08-05T17:26:15,0.00,50.219,,,1.484,32.516,1
50.395,2026-08-05T17:26:16,0.04,50.219,,,1.547,32.453,1
50.945,2026-08-05T17:26:16,0.00,50.219,,,1.547,32.453,1
51.494,2026-08-05T17:26:17,0.00,50.219,,,1.547,32.453,1
52.048,2026-08-05T17:26:17,0.04,50.219,,,1.438,32.562,1
52.604,2026-08-05T17:26:18,0.00,50.219,,,1.438,32.562,1
