elapsed_seconds,timestamp,cpu_percent,rss_mb,pss_mb,uss_mb,lazy_free_mb,live_mb,active_runs
0.022,2026-08-05T18:52:29,0.00,18.953,,,0.000,8.563,0
0.584,2026-08-05T18:52:29,0.00,18.953,,,0.000,8.563,0
1.140,2026-08-05T18:52:30,0.00,18.953,,,0.000,8.563,0
1.699,2026-08-05T18:52:30,0.00,18.953,,,0.000,8.563,0
2.233,2026-08-05T18:52:31,0.99,52.938,,,0.000,41.000,24
2.779,2026-08-05T18:52:31,1.46,101.797,,,0.000,92.000,63
3.321,2026-08-05T18:52:32,1.31,113.375,,,0.109,99.891,99
3.859,2026-08-05T18:52:32,1.94,131.453,,,0.469,116.531,136
4.402,2026-08-05T18:52:33,2.01,146.719,,,0.031,131.969,171
4.943,2026-08-05T18:52:33,1.51,151.094,,,0.375,136.625,207
5.485,2026-08-05T18:52:34,2.48,162.797,,,0.000,149.000,243
6.032,2026-08-05T18:52:35,2.51,172.312,,,0.156,157.844,280
6.575,2026-08-05T18:52:35,2.13,177.688,,,0.156,163.844,317
7.120,2026-08-05T18:52:36,3.51,185.328,,,0.531,169.469,355
7.666,2026-08-05T18:52:36,2.83,189.938,,,0.297,174.703,390
8.208,2026-08-05T18:52:37,3.37,194.812,,,0.312,179.688,428
8.752,2026-08-05T18:52:37,4.59,202.062,,,0.312,187.688,467
9.303,2026-08-05T18:52:38,3.77,207.422,,,0.609,192.391,507
9.848,2026-08-05T18:52:38,4.80,212.734,,,0.562,197.438,544
10.391,2026-08-05T18:52:39,5.70,218.875,,,0.016,204.984,579
10.941,2026-08-05T18:52:39,4.06,223.484,,,0.453,208.547,621
11.479,2026-08-05T18:52:40,5.96,228.609,,,0.250,213.750,655
12.026,2026-08-05T18:52:41,5.86,234.469,,,0.453,219.547,693
12.570,2026-08-05T18:52:41,5.47,239.125,,,0.453,223.547,735
13.107,2026-08-05T18:52:42,7.58,244.672,,,0.547,229.453,771
13.650,2026-08-05T18:52:42,6.76,248.938,,,0.000,235.000,810
14.196,2026-08-05T18:52:43,8.74,254.156,,,0.328,238.672,858
14.742,2026-08-05T18:52:43,11.27,259.812,,,0.328,244.672,898
15.297,2026-08-05T18:52:44,9.23,265.391,,,0.562,249.438,943
15.847,2026-08-05T18:52:44,11.00,271.219,,,0.562,255.438,982
16.393,2026-08-05T18:52:45,12.99,275.453,,,1.359,258.641,1000
16.959,2026-08-05T18:52:45,3.51,275.766,,,1.344,258.656,1000
17.509,2026-08-05T18:52:46,10.72,278.016,,,1.438,260.562,1000
18.061,2026-08-05T18:52:47,11.16,279.641,,,2.297,260.703,1000
18.607,2026-08-05T18:52:47,3.51,279.969,,,1.953,262.047,1000
19.150,2026-08-05T18:52:48,14.00,281.453,,,1.828,263.172,1000
19.717,2026-08-05T18:52:48,7.37,283.156,,,1.828,265.172,1000
20.257,2026-08-05T18:52:49,6.19,283.828,,,4.484,260.516,1000
20.806,2026-08-05T18:52:49,14.54,286.078,,,3.938,264.062,1000
21.364,2026-08-05T18:52:50,5.24,286.922,,,3.938,264.062,1000
21.906,2026-08-05T18:52:50,8.88,288.234,,,6.328,260.672,1000
22.452,2026-08-05T18:52:51,14.42,289.781,,,6.172,262.828,1000
23.023,2026-08-05T18:52:52,3.13,290.000,,,8.688,258.312,1000
23.569,2026-08-05T18:52:52,11.33,291.500,,,7.406,262.594,1000
24.125,2026-08-05T18:52:53,10.72,292.547,,,8.562,261.438,1000
24.668,2026-08-05T18:52:53,2.76,292.844,,,8.391,261.609,1000
25.209,2026-08-05T18:52:54,12.62,294.297,,,8.125,263.875,1000
25.772,2026-08-05T18:52:54,9.34,295.172,,,8.125,264.875,1000
26.311,2026-08-05T18:52:55,5.67,295.516,,,10.000,261.000,1000
26.856,2026-08-05T18:52:55,12.32,296.625,,,9.328,263.672,1000
27.425,2026-08-05T18:52:56,4.85,296.828,,,10.000,262.000,1000
27.972,2026-08-05T18:52:57,7.79,297.906,,,10.000,264.000,1000
28.519,2026-08-05T18:52:57,12.40,299.047,,,9.609,265.391,1000
29.089,2026-08-05T18:52:58,2.67,299.234,,,9.609,265.391,1000
29.633,2026-08-05T18:52:58,10.07,300.391,,,10.000,266.000,1000
30.183,2026-08-05T18:52:59,10.47,301.281,,,10.000,267.000,1000
30.736,2026-08-05T18:52:59,3.17,301.500,,,12.000,263.000,1000
31.296,2026-08-05T18:53:00,12.01,302.719,,,12.000,265.000,1000
31.858,2026-08-05T18:53:00,7.47,303.469,,,13.000,263.000,1000
32.398,2026-08-05T18:53:01,7.24,304.516,,,13.000,264.000,1000
32.947,2026-08-05T18:53:01,11.39,305.328,,,13.000,265.000,1000
33.521,2026-08-05T18:53:02,4.92,305.531,,,13.000,265.000,1000
34.068,2026-08-05T18:53:03,8.97,306.656,,,14.000,265.000,1000
34.618,2026-08-05T18:53:03,12.26,307.891,,,13.000,267.000,1000
35.175,2026-08-05T18:53:04,1.60,307.984,,,15.000,263.000,1000
35.721,2026-08-05T18:53:04,12.25,309.344,,,14.000,267.000,1000
36.280,2026-08-05T18:53:05,9.57,310.078,,,14.000,268.000,1000
36.834,2026-08-05T18:53:05,4.89,310.281,,,16.000,263.000,1000
37.383,2026-08-05T18:53:06,11.43,312.188,,,16.000,266.000,1000
37.950,2026-08-05T18:53:06,6.38,312.547,,,19.000,260.000,1000
38.499,2026-08-05T18:53:07,6.60,312.922,,,18.000,263.000,1000
39.043,2026-08-05T18:53:08,12.33,314.984,,,17.000,266.000,1000
39.611,2026-08-05T18:53:08,3.26,315.234,,,21.000,259.000,1000
40.160,2026-08-05T18:53:09,10.92,316.031,,,20.000,262.000,1000
40.703,2026-08-05T18:53:09,10.64,317.172,,,20.000,263.000,1000
41.258,2026-08-05T18:53:10,2.38,317.266,,,22.000,259.000,1000
41.804,2026-08-05T18:53:10,12.21,317.969,,,21.000,262.000,1000
42.374,2026-08-05T18:53:11,9.07,319.094,,,22.000,260.000,1000
42.926,2026-08-05T18:53:11,5.19,319.484,,,21.000,263.000,1000
43.466,2026-08-05T18:53:12,15.13,320.875,,,21.000,264.000,1000
44.038,2026-08-05T18:53:13,5.61,321.078,,,23.000,261.000,1000
44.583,2026-08-05T18:53:13,8.59,321.516,,,22.000,263.000,1000
45.131,2026-08-05T18:53:14,15.39,322.000,,,21.000,266.000,1000
45.701,2026-08-05T18:53:14,1.76,322.000,,,21.000,266.000,1000
46.248,2026-08-05T18:53:15,13.46,322.188,,,21.000,266.000,1000
46.799,2026-08-05T18:53:15,9.05,322.609,,,20.000,268.000,1000
47.349,2026-08-05T18:53:16,3.49,322.719,,,21.000,267.000,1000
47.901,2026-08-05T18:53:16,13.47,323.047,,,20.000,268.000,1000
48.466,2026-08-05T18:53:17,7.41,323.625,,,21.000,267.000,1000
49.016,2026-08-05T18:53:18,7.14,323.844,,,21.000,268.000,1000
49.569,2026-08-05T18:53:18,13.85,324.547,,,20.000,270.000,1000
50.135,2026-08-05T18:53:19,3.95,324.719,,,20.000,270.000,1000
50.682,2026-08-05T18:53:19,12.33,326.094,,,20.000,272.000,1000
51.235,2026-08-05T18:53:20,12.78,326.562,,,20.000,273.000,1000
51.793,2026-08-05T18:53:20,1.70,326.703,,,22.000,268.000,1000
52.343,2026-08-05T18:53:21,12.76,327.922,,,20.000,273.000,999
52.911,2026-08-05T18:53:21,9.27,328.219,,,23.000,268.000,999
53.468,2026-08-05T18:53:22,4.74,328.391,,,22.000,270.000,999
